node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NR3C1	MAP2K1	9606.ENSP00000231509	9606.ENSP00000302486	0	0	0	0	0	0.154	0	0	0.153
NR3C1	PRKDC	9606.ENSP00000231509	9606.ENSP00000313420	0	0	0	0	0	0.285	0	0	0.285
NR3C1	RPS6KA5	9606.ENSP00000231509	9606.ENSP00000479667	0	0	0	0	0	0.281	0	0	0.281
NR3C1	PPARG	9606.ENSP00000231509	9606.ENSP00000287820	0	0	0	0.578	0	0.270	0	0	0.270
NR3C1	MDM2	9606.ENSP00000231509	9606.ENSP00000258149	0	0	0	0	0	0.334	0	0	0.334
NR3C1	LCK	9606.ENSP00000231509	9606.ENSP00000337825	0	0	0	0	0	0.297	0	0	0.297
NR3C1	NR3C2	9606.ENSP00000231509	9606.ENSP00000350815	0	0	0	0.861	0	0.486	0	0	0.485
NR3C1	AR	9606.ENSP00000231509	9606.ENSP00000363822	0	0	0	0.816	0	0.213	0	0	0.213
NR3C1	HDAC1	9606.ENSP00000231509	9606.ENSP00000362649	0	0	0	0	0	0.859	0	0	0.859
NR3C1	MAPK8	9606.ENSP00000231509	9606.ENSP00000378974	0	0	0	0	0	0.213	0	0	0.213
NR3C1	HDAC6	9606.ENSP00000231509	9606.ENSP00000334061	0	0	0	0	0	0.298	0	0	0.298
NR3C1	HSP90AB1	9606.ENSP00000231509	9606.ENSP00000360609	0	0	0	0	0	0.821	0	0	0.821
NR3C1	HDAC2	9606.ENSP00000231509	9606.ENSP00000430432	0	0	0	0	0	0.298	0	0	0.298
NR3C1	CREBBP	9606.ENSP00000231509	9606.ENSP00000262367	0	0	0	0	0	0.845	0	0	0.845
NR3C1	JUN	9606.ENSP00000231509	9606.ENSP00000360266	0	0	0	0	0	0.493	0	0	0.493
NR3C2	NR3C1	9606.ENSP00000350815	9606.ENSP00000231509	0	0	0	0.861	0	0.486	0	0	0.485
NR3C2	MDM2	9606.ENSP00000350815	9606.ENSP00000258149	0	0	0	0	0	0.161	0	0	0.161
NR3C2	CREBBP	9606.ENSP00000350815	9606.ENSP00000262367	0	0	0	0	0	0.316	0	0	0.316
NR3C2	AR	9606.ENSP00000350815	9606.ENSP00000363822	0	0	0	0.779	0	0.213	0	0	0.213
NR3C2	HSP90AB1	9606.ENSP00000350815	9606.ENSP00000360609	0	0	0	0	0	0.240	0	0	0.240
NTRK1	MAPK1	9606.ENSP00000431418	9606.ENSP00000215832	0	0	0	0.574	0	0.167	0	0	0.167
NTRK1	FLT3	9606.ENSP00000431418	9606.ENSP00000241453	0	0	0	0.615	0	0.165	0	0	0.165
NTRK1	TRAP1	9606.ENSP00000431418	9606.ENSP00000246957	0	0	0	0	0	0.180	0	0	0.180
NTRK1	PDGFRB	9606.ENSP00000431418	9606.ENSP00000261799	0	0	0	0.614	0	0.184	0	0	0.184
NTRK1	FLT4	9606.ENSP00000431418	9606.ENSP00000261937	0	0	0	0.613	0	0.400	0	0	0.400
NTRK1	MAPK3	9606.ENSP00000431418	9606.ENSP00000263025	0	0	0	0.573	0	0.300	0	0	0.300
NTRK1	ERBB2	9606.ENSP00000431418	9606.ENSP00000269571	0	0	0	0.602	0	0.377	0	0	0.377
NTRK1	WNT3A	9606.ENSP00000431418	9606.ENSP00000284523	0	0	0	0	0	0.259	0	0	0.258
NTRK1	CSF1R	9606.ENSP00000431418	9606.ENSP00000286301	0	0	0	0.630	0	0.165	0	0	0.165
NTRK1	KIT	9606.ENSP00000431418	9606.ENSP00000288135	0	0	0	0.619	0	0.165	0	0	0.165
NTRK1	BRAF	9606.ENSP00000431418	9606.ENSP00000288602	0	0	0	0.563	0	0.176	0	0	0.175
NTRK1	MERTK	9606.ENSP00000431418	9606.ENSP00000295408	0	0	0	0.631	0	0.395	0	0	0.394
NTRK1	AXL	9606.ENSP00000431418	9606.ENSP00000301178	0	0	0	0.632	0	0.398	0	0	0.398
NTRK1	MAP2K1	9606.ENSP00000431418	9606.ENSP00000302486	0	0	0	0.577	0	0.178	0	0	0.177
NTRK1	PTPN11	9606.ENSP00000431418	9606.ENSP00000340944	0	0	0	0	0	0.378	0	0	0.378
NTRK1	RET	9606.ENSP00000431418	9606.ENSP00000347942	0	0	0	0.658	0	0.392	0	0	0.392
NTRK1	EPHB4	9606.ENSP00000431418	9606.ENSP00000350896	0	0	0	0.628	0	0.160	0	0	0.160
NTRK1	HSP90AB1	9606.ENSP00000431418	9606.ENSP00000360609	0	0	0	0	0	0.237	0	0	0.237
NTRK1	PTPN1	9606.ENSP00000431418	9606.ENSP00000360683	0	0	0	0	0	0.324	0	0	0.324
NTRK1	PDK1	9606.ENSP00000431418	9606.ENSP00000376352	0	0	0	0	0	0.158	0	0	0.157
NTRK1	MAP3K6	9606.ENSP00000431418	9606.ENSP00000419591	0	0	0	0.550	0	0.152	0	0	0.151
OPRD1	GRK7	9606.ENSP00000234961	9606.ENSP00000264952	0	0	0	0	0	0.151	0	0	0.150
OPRD1	PRKCD	9606.ENSP00000234961	9606.ENSP00000378217	0	0	0	0	0	0.213	0	0	0.213
OPRD1	OPRK1	9606.ENSP00000234961	9606.ENSP00000265572	0	0	0	0.954	0	0.213	0	0	0.213
OPRD1	PRKCE	9606.ENSP00000234961	9606.ENSP00000306124	0	0	0	0	0	0.213	0	0	0.213
OPRD1	PRKCA	9606.ENSP00000234961	9606.ENSP00000408695	0	0	0	0	0	0.225	0	0	0.225
OPRD1	ADRB2	9606.ENSP00000234961	9606.ENSP00000305372	0	0	0	0.674	0	0.312	0	0	0.311
OPRK1	OPRD1	9606.ENSP00000265572	9606.ENSP00000234961	0	0	0	0.954	0	0.213	0	0	0.213
OPRK1	GRK7	9606.ENSP00000265572	9606.ENSP00000264952	0	0	0	0	0	0.151	0	0	0.150
OPRL1	GRK7	9606.ENSP00000336764	9606.ENSP00000264952	0	0	0	0	0	0.151	0	0	0.150
OXSR1	MAPK14	9606.ENSP00000311713	9606.ENSP00000229795	0	0	0	0.621	0	0.158	0	0	0.157
OXSR1	PAK1	9606.ENSP00000311713	9606.ENSP00000278568	0	0	0	0.731	0	0.213	0	0	0.213
OXSR1	LRRK2	9606.ENSP00000311713	9606.ENSP00000298910	0	0	0	0.585	0	0.296	0	0	0.296
OXSR1	KCNA3	9606.ENSP00000311713	9606.ENSP00000358784	0	0	0	0	0	0.151	0	0	0.150
OXSR1	PIM3	9606.ENSP00000311713	9606.ENSP00000353824	0	0	0	0.603	0	0.154	0	0	0.153
OXSR1	PIM1	9606.ENSP00000311713	9606.ENSP00000362608	0	0	0	0.614	0	0.154	0	0	0.153
OXSR1	MAPK11	9606.ENSP00000311713	9606.ENSP00000333685	0	0	0	0.634	0	0.158	0	0	0.157
OXSR1	PIM2	9606.ENSP00000311713	9606.ENSP00000365692	0	0	0	0.608	0	0.154	0	0	0.153
OXSR1	CDK9	9606.ENSP00000311713	9606.ENSP00000362361	0	0	0	0.601	0	0.271	0	0	0.271
OXTR	GRK7	9606.ENSP00000324270	9606.ENSP00000264952	0	0	0	0	0	0.151	0	0	0.150
PAK1	MAPK1	9606.ENSP00000278568	9606.ENSP00000215832	0	0	0	0.641	0	0.616	0	0	0.616
PAK1	RPS6KB1	9606.ENSP00000278568	9606.ENSP00000225577	0	0	0	0.625	0	0.282	0	0	0.282
PAK1	MAPK14	9606.ENSP00000278568	9606.ENSP00000229795	0	0	0	0.644	0	0.501	0	0	0.501
PAK1	STK38	9606.ENSP00000278568	9606.ENSP00000229812	0	0	0	0.608	0	0.249	0	0	0.248
PAK1	MAPK3	9606.ENSP00000278568	9606.ENSP00000263025	0	0	0	0.636	0	0.533	0	0	0.533
PAK1	CDK2	9606.ENSP00000278568	9606.ENSP00000266970	0	0	0	0.737	0	0.181	0	0	0.181
PAK1	ERBB2	9606.ENSP00000278568	9606.ENSP00000269571	0	0	0	0.568	0	0.270	0	0	0.270
PAK1	NOS2	9606.ENSP00000278568	9606.ENSP00000327251	0	0	0	0	0	0.218	0	0	0.218
PAK1	CDK1	9606.ENSP00000278568	9606.ENSP00000378699	0	0	0	0.732	0	0.181	0	0	0.181
PAK1	PRKCD	9606.ENSP00000278568	9606.ENSP00000378217	0	0	0	0.605	0	0.273	0	0	0.273
PAK1	MTOR	9606.ENSP00000278568	9606.ENSP00000354558	0	0	0	0	0	0.162	0	0	0.161
PAK1	PDPK1	9606.ENSP00000278568	9606.ENSP00000344220	0	0	0	0.612	0	0.213	0	0	0.213
PAK1	LRRK2	9606.ENSP00000278568	9606.ENSP00000298910	0	0	0	0.557	0	0.344	0	0	0.344
PAK1	OXSR1	9606.ENSP00000278568	9606.ENSP00000311713	0	0	0	0.731	0	0.213	0	0	0.213
PAK1	PIK3CB	9606.ENSP00000278568	9606.ENSP00000289153	0	0	0	0	0	0.318	0	0	0.318
PAK1	PPP2CA	9606.ENSP00000278568	9606.ENSP00000418447	0	0	0	0	0	0.282	0	0	0.282
PAK1	PRKCZ	9606.ENSP00000278568	9606.ENSP00000367830	0	0	0	0.599	0	0.296	0	0	0.296
PAK1	CASP1	9606.ENSP00000278568	9606.ENSP00000433138	0	0	0	0	0	0.213	0	0	0.213
PAK1	HSP90AB1	9606.ENSP00000278568	9606.ENSP00000360609	0	0	0	0	0	0.162	0	0	0.161
PAK1	MAP3K14	9606.ENSP00000278568	9606.ENSP00000482657	0	0	0	0.605	0	0.233	0	0	0.232
PAK1	MAP3K1	9606.ENSP00000278568	9606.ENSP00000382423	0	0	0	0.636	0	0.416	0	0	0.416
PAK1	MAPK11	9606.ENSP00000278568	9606.ENSP00000333685	0	0	0	0.651	0	0.360	0	0	0.360
PAK1	MAP2K1	9606.ENSP00000278568	9606.ENSP00000302486	0	0	0	0.653	0	0.616	0	0	0.616
PARP1	MAPK1	9606.ENSP00000355759	9606.ENSP00000215832	0	0	0	0	0	0.270	0	0	0.270
PARP1	AURKA	9606.ENSP00000355759	9606.ENSP00000216911	0	0	0	0	0	0.155	0	0	0.154
PARP1	CREBBP	9606.ENSP00000355759	9606.ENSP00000262367	0	0	0	0	0	0.502	0	0	0.502
PARP1	MAPK3	9606.ENSP00000355759	9606.ENSP00000263025	0	0	0	0	0	0.270	0	0	0.270
PARP1	LRRK2	9606.ENSP00000355759	9606.ENSP00000298910	0	0	0	0	0	0.270	0	0	0.270
PARP1	FASN	9606.ENSP00000355759	9606.ENSP00000304592	0	0	0	0	0	0.280	0	0	0.280
PARP1	CASP3	9606.ENSP00000355759	9606.ENSP00000311032	0	0	0	0	0	0.880	0	0	0.880
PARP1	PRKDC	9606.ENSP00000355759	9606.ENSP00000313420	0	0	0	0	0	0.498	0	0	0.497
PARP1	AURKB	9606.ENSP00000355759	9606.ENSP00000313950	0	0	0	0	0	0.182	0	0	0.181
PARP1	PGR	9606.ENSP00000355759	9606.ENSP00000325120	0	0	0	0	0	0.270	0	0	0.270
PARP1	CASP8	9606.ENSP00000355759	9606.ENSP00000351273	0	0	0	0	0	0.312	0	0	0.312
PARP1	RPS6KA5	9606.ENSP00000355759	9606.ENSP00000479667	0	0	0	0	0	0.177	0	0	0.177
PARP1	IKBKB	9606.ENSP00000355759	9606.ENSP00000430684	0	0	0	0	0	0.268	0	0	0.268
PARP1	CDK9	9606.ENSP00000355759	9606.ENSP00000362361	0	0	0	0	0	0.345	0	0	0.345
PARP1	CASP1	9606.ENSP00000355759	9606.ENSP00000433138	0	0	0	0	0	0.312	0	0	0.312
PARP1	CDK8	9606.ENSP00000355759	9606.ENSP00000370938	0	0	0	0	0	0.486	0	0	0.485
PARP1	JUN	9606.ENSP00000355759	9606.ENSP00000360266	0	0	0	0	0	0.299	0	0	0.299
PARP1	HDAC2	9606.ENSP00000355759	9606.ENSP00000430432	0	0	0	0	0	0.501	0	0	0.501
PARP1	HDAC1	9606.ENSP00000355759	9606.ENSP00000362649	0	0	0	0	0	0.682	0	0	0.682
PARP1	CASP7	9606.ENSP00000355759	9606.ENSP00000358327	0	0	0	0	0	0.719	0	0	0.719
PCSK7	REN	9606.ENSP00000325917	9606.ENSP00000272190	0	0	0	0	0	0.244	0	0	0.243
PCSK7	TERT	9606.ENSP00000325917	9606.ENSP00000309572	0	0	0	0	0	0.530	0	0	0.530
PCSK7	BACE2	9606.ENSP00000325917	9606.ENSP00000332979	0	0	0	0	0	0.244	0	0	0.243
PDE10A	ADCY1	9606.ENSP00000438284	9606.ENSP00000297323	0	0	0	0	0	0.161	0	0	0.161
PDE10A	LRRK2	9606.ENSP00000438284	9606.ENSP00000298910	0	0	0	0	0	0.182	0	0	0.181
PDE10A	CASP3	9606.ENSP00000438284	9606.ENSP00000311032	0	0	0	0	0	0.228	0	0	0.228
PDE1C	PDE4D	9606.ENSP00000379496	9606.ENSP00000345502	0	0	0	0.694	0	0.176	0	0	0.175
PDE2A	ADCY1	9606.ENSP00000334910	9606.ENSP00000297323	0	0	0	0	0	0.161	0	0	0.161
PDE2A	LRRK2	9606.ENSP00000334910	9606.ENSP00000298910	0	0	0	0	0	0.182	0	0	0.181
PDE4D	MAPK1	9606.ENSP00000345502	9606.ENSP00000215832	0	0	0	0	0	0.270	0	0	0.270
PDE4D	MDM2	9606.ENSP00000345502	9606.ENSP00000258149	0	0	0	0	0	0.270	0	0	0.270
PDE4D	ADCY1	9606.ENSP00000345502	9606.ENSP00000297323	0	0	0	0	0	0.172	0	0	0.171
PDE4D	LRRK2	9606.ENSP00000345502	9606.ENSP00000298910	0	0	0	0	0	0.182	0	0	0.181
PDE4D	GSK3B	9606.ENSP00000345502	9606.ENSP00000324806	0	0	0	0	0	0.270	0	0	0.270
PDE4D	PDE1C	9606.ENSP00000345502	9606.ENSP00000379496	0	0	0	0.694	0	0.176	0	0	0.175
PDE4D	SRC	9606.ENSP00000345502	9606.ENSP00000362680	0	0	0	0	0	0.297	0	0	0.297
PDE4D	ADRB1	9606.ENSP00000345502	9606.ENSP00000358301	0	0	0	0	0	0.182	0	0	0.181
PDGFRB	RPS6KB1	9606.ENSP00000261799	9606.ENSP00000225577	0	0	0	0.552	0	0.270	0	0	0.270
PDGFRB	LRRK2	9606.ENSP00000261799	9606.ENSP00000298910	0	0	0	0.540	0	0.178	0	0	0.177
PDGFRB	HSP90AB1	9606.ENSP00000261799	9606.ENSP00000360609	0	0	0	0	0	0.172	0	0	0.172
PDGFRB	NTRK1	9606.ENSP00000261799	9606.ENSP00000431418	0	0	0	0.614	0	0.184	0	0	0.184
PDGFRB	VAV1	9606.ENSP00000261799	9606.ENSP00000472929	0	0	0	0	0	0.556	0	0	0.556
PDGFRB	ERBB2	9606.ENSP00000261799	9606.ENSP00000269571	0	0	0	0.561	0	0.553	0	0	0.553
PDGFRB	TYK2	9606.ENSP00000261799	9606.ENSP00000431885	0	0	0	0.551	0	0.279	0	0	0.279
PDGFRB	JAK1	9606.ENSP00000261799	9606.ENSP00000343204	0	0	0	0.554	0	0.279	0	0	0.279
PDGFRB	JAK2	9606.ENSP00000261799	9606.ENSP00000371067	0	0	0	0.553	0	0.279	0	0	0.279
PDGFRB	PIK3CA	9606.ENSP00000261799	9606.ENSP00000263967	0	0	0	0	0	0.258	0	0	0.258
PDGFRB	PTPN1	9606.ENSP00000261799	9606.ENSP00000360683	0	0	0	0	0	0.680	0	0	0.680
PDGFRB	SRC	9606.ENSP00000261799	9606.ENSP00000362680	0	0	0	0.659	0	0.885	0	0	0.885
PDGFRB	PTPN11	9606.ENSP00000261799	9606.ENSP00000340944	0	0	0	0	0	0.899	0	0	0.899
PDK1	GSK3A	9606.ENSP00000376352	9606.ENSP00000222330	0	0	0	0	0	0.158	0	0	0.157
PDK1	RPS6KB1	9606.ENSP00000376352	9606.ENSP00000225577	0	0	0	0	0	0.686	0	0	0.686
PDK1	CDC25B	9606.ENSP00000376352	9606.ENSP00000245960	0	0	0	0	0	0.161	0	0	0.161
PDK1	TYRO3	9606.ENSP00000376352	9606.ENSP00000263798	0	0	0	0	0	0.158	0	0	0.157
PDK1	PIK3CA	9606.ENSP00000376352	9606.ENSP00000263967	0	0	0	0	0	0.241	0	0	0.241
PDK1	IGF1R	9606.ENSP00000376352	9606.ENSP00000268035	0	0	0	0	0	0.158	0	0	0.157
PDK1	BRAF	9606.ENSP00000376352	9606.ENSP00000288602	0	0	0	0	0	0.158	0	0	0.157
PDK1	MERTK	9606.ENSP00000376352	9606.ENSP00000295408	0	0	0	0	0	0.158	0	0	0.157
PDK1	LRRK2	9606.ENSP00000376352	9606.ENSP00000298910	0	0	0	0	0	0.248	0	0	0.247
PDK1	AXL	9606.ENSP00000376352	9606.ENSP00000301178	0	0	0	0	0	0.158	0	0	0.157
PDK1	MAP2K1	9606.ENSP00000376352	9606.ENSP00000302486	0	0	0	0	0	0.153	0	0	0.152
PDK1	CDC25A	9606.ENSP00000376352	9606.ENSP00000303706	0	0	0	0	0	0.161	0	0	0.161
PDK1	INSR	9606.ENSP00000376352	9606.ENSP00000303830	0	0	0	0	0	0.158	0	0	0.157
PDK1	CDC25C	9606.ENSP00000376352	9606.ENSP00000321656	0	0	0	0	0	0.161	0	0	0.161
PDK1	GSK3B	9606.ENSP00000376352	9606.ENSP00000324806	0	0	0	0	0	0.158	0	0	0.157
PDK1	LCK	9606.ENSP00000376352	9606.ENSP00000337825	0	0	0	0	0	0.158	0	0	0.157
PDK1	LIMK2	9606.ENSP00000376352	9606.ENSP00000339916	0	0	0	0	0	0.158	0	0	0.157
PDK1	JAK1	9606.ENSP00000376352	9606.ENSP00000343204	0	0	0	0	0	0.158	0	0	0.157
PDK1	EPHB4	9606.ENSP00000376352	9606.ENSP00000350896	0	0	0	0	0	0.158	0	0	0.157
PDK1	MTOR	9606.ENSP00000376352	9606.ENSP00000354558	0	0	0	0	0	0.494	0	0	0.494
PDK1	ROS1	9606.ENSP00000376352	9606.ENSP00000357494	0	0	0	0	0	0.158	0	0	0.157
PDK1	SRC	9606.ENSP00000376352	9606.ENSP00000362680	0	0	0	0	0	0.158	0	0	0.157
PDK1	SYK	9606.ENSP00000376352	9606.ENSP00000364907	0	0	0	0	0	0.158	0	0	0.157
PDK1	PRKCZ	9606.ENSP00000376352	9606.ENSP00000367830	0	0	0	0	0	0.158	0	0	0.157
PDK1	JAK2	9606.ENSP00000376352	9606.ENSP00000371067	0	0	0	0	0	0.158	0	0	0.157
PDK1	ALK	9606.ENSP00000376352	9606.ENSP00000373700	0	0	0	0	0	0.158	0	0	0.157
PDK1	ITK	9606.ENSP00000376352	9606.ENSP00000398655	0	0	0	0	0	0.158	0	0	0.157
PDK1	JAK3	9606.ENSP00000376352	9606.ENSP00000391676	0	0	0	0	0	0.158	0	0	0.157
PDK1	TYK2	9606.ENSP00000376352	9606.ENSP00000431885	0	0	0	0	0	0.158	0	0	0.157
PDK1	NTRK1	9606.ENSP00000376352	9606.ENSP00000431418	0	0	0	0	0	0.158	0	0	0.157
PDK1	ERN1	9606.ENSP00000376352	9606.ENSP00000401445	0	0	0	0	0	0.158	0	0	0.157
PDK1	MAP3K14	9606.ENSP00000376352	9606.ENSP00000482657	0	0	0	0	0	0.153	0	0	0.152
PDK1	MAP3K1	9606.ENSP00000376352	9606.ENSP00000382423	0	0	0	0	0	0.153	0	0	0.152
PDK1	IKBKB	9606.ENSP00000376352	9606.ENSP00000430684	0	0	0	0	0	0.158	0	0	0.157
PDPK1	RPS6KB1	9606.ENSP00000344220	9606.ENSP00000225577	0	0	0	0.737	0	0.780	0	0	0.780
PDPK1	PRKCQ	9606.ENSP00000344220	9606.ENSP00000263125	0	0	0	0.714	0	0.479	0	0	0.479
PDPK1	PAK1	9606.ENSP00000344220	9606.ENSP00000278568	0	0	0	0.612	0	0.213	0	0	0.213
PDPK1	LRRK2	9606.ENSP00000344220	9606.ENSP00000298910	0	0	0	0.551	0	0.163	0	0	0.163
PDPK1	BCL2L1	9606.ENSP00000344220	9606.ENSP00000302564	0	0	0	0	0	0.270	0	0	0.270
PDPK1	PRKCB	9606.ENSP00000344220	9606.ENSP00000305355	0	0	0	0.694	0	0.270	0	0	0.270
PDPK1	PRKCE	9606.ENSP00000344220	9606.ENSP00000306124	0	0	0	0.708	0	0.616	0	0	0.616
PDPK1	ADAM17	9606.ENSP00000344220	9606.ENSP00000309968	0	0	0	0	0	0.270	0	0	0.270
PDPK1	PRKCH	9606.ENSP00000344220	9606.ENSP00000329127	0	0	0	0.711	0	0.316	0	0	0.315
PDPK1	RPS6KA5	9606.ENSP00000344220	9606.ENSP00000479667	0	0	0	0.700	0	0.245	0	0	0.244
PDPK1	MAPK8	9606.ENSP00000344220	9606.ENSP00000378974	0	0	0	0.604	0	0.270	0	0	0.270
PDPK1	MTOR	9606.ENSP00000344220	9606.ENSP00000354558	0	0	0	0	0	0.287	0	0	0.287
PDPK1	SRC	9606.ENSP00000344220	9606.ENSP00000362680	0	0	0	0.565	0	0.298	0	0	0.298
PDPK1	PRKCD	9606.ENSP00000344220	9606.ENSP00000378217	0	0	0	0.695	0	0.616	0	0	0.616
PDPK1	RPS6KA3	9606.ENSP00000344220	9606.ENSP00000368884	0	0	0	0.707	0	0.726	0	0	0.726
PDPK1	PRKCZ	9606.ENSP00000344220	9606.ENSP00000367830	0	0	0	0.686	0	0.791	0	0	0.791
PER2	MAPK1	9606.ENSP00000254657	9606.ENSP00000215832	0	0	0	0	0	0.228	0	0	0.227
PER2	MAPK14	9606.ENSP00000254657	9606.ENSP00000229795	0	0	0	0	0	0.228	0	0	0.227
PER2	HDAC2	9606.ENSP00000254657	9606.ENSP00000430432	0	0	0	0	0	0.159	0	0	0.158
PER2	MAPK11	9606.ENSP00000254657	9606.ENSP00000333685	0	0	0	0	0	0.228	0	0	0.227
PER2	MAPK3	9606.ENSP00000254657	9606.ENSP00000263025	0	0	0	0	0	0.228	0	0	0.227
PER2	HDAC1	9606.ENSP00000254657	9606.ENSP00000362649	0	0	0	0	0	0.182	0	0	0.181
PER2	MDM2	9606.ENSP00000254657	9606.ENSP00000258149	0	0	0	0	0	0.486	0	0	0.485
PFKFB3	PRKCG	9606.ENSP00000443319	9606.ENSP00000263431	0	0	0	0	0	0.542	0	0	0.542
PFKFB3	PRKCB	9606.ENSP00000443319	9606.ENSP00000305355	0	0	0	0	0	0.542	0	0	0.542
PFKFB3	PRKCA	9606.ENSP00000443319	9606.ENSP00000408695	0	0	0	0	0	0.542	0	0	0.542
PGR	MAPK1	9606.ENSP00000325120	9606.ENSP00000215832	0	0	0	0	0	0.317	0	0	0.317
PGR	CDC25B	9606.ENSP00000325120	9606.ENSP00000245960	0	0	0	0	0	0.270	0	0	0.270
PGR	CDK2	9606.ENSP00000325120	9606.ENSP00000266970	0	0	0	0	0	0.494	0	0	0.494
PGR	ERBB2	9606.ENSP00000325120	9606.ENSP00000269571	0	0	0	0	0	0.316	0	0	0.316
PGR	BCL2L1	9606.ENSP00000325120	9606.ENSP00000302564	0	0	0	0	0	0.182	0	0	0.181
PGR	PRKDC	9606.ENSP00000325120	9606.ENSP00000313420	0	0	0	0	0	0.285	0	0	0.285
PGR	PARP1	9606.ENSP00000325120	9606.ENSP00000355759	0	0	0	0	0	0.270	0	0	0.270
PGR	HSP90AB1	9606.ENSP00000325120	9606.ENSP00000360609	0	0	0	0	0	0.182	0	0	0.181
PGR	SRC	9606.ENSP00000325120	9606.ENSP00000362680	0	0	0	0	0	0.749	0	0	0.749
PIK3C2G	RPS6KB1	9606.ENSP00000445381	9606.ENSP00000225577	0	0	0	0	0	0.213	0	0	0.213
PIK3C2G	CREBBP	9606.ENSP00000445381	9606.ENSP00000262367	0	0	0	0	0	0.203	0	0	0.203
PIK3C2G	PRKCQ	9606.ENSP00000445381	9606.ENSP00000263125	0	0	0	0	0	0.151	0	0	0.150
PIK3C2G	BRD4	9606.ENSP00000445381	9606.ENSP00000263377	0	0	0	0	0	0.203	0	0	0.203
PIK3C2G	LRRK2	9606.ENSP00000445381	9606.ENSP00000298910	0	0	0	0	0	0.151	0	0	0.150
PIK3C2G	PRKCE	9606.ENSP00000445381	9606.ENSP00000306124	0	0	0	0	0	0.151	0	0	0.150
PIK3C2G	PRKCH	9606.ENSP00000445381	9606.ENSP00000329127	0	0	0	0	0	0.151	0	0	0.150
PIK3C2G	PRKCD	9606.ENSP00000445381	9606.ENSP00000378217	0	0	0	0	0	0.151	0	0	0.150
PIK3C2G	CHEK1	9606.ENSP00000445381	9606.ENSP00000388648	0	0	0	0	0	0.245	0	0	0.244
PIK3CA	RPS6KB1	9606.ENSP00000263967	9606.ENSP00000225577	0	0	0	0	0	0.354	0	0	0.354
PIK3CA	PDGFRB	9606.ENSP00000263967	9606.ENSP00000261799	0	0	0	0	0	0.258	0	0	0.258
PIK3CA	FLT4	9606.ENSP00000263967	9606.ENSP00000261937	0	0	0	0	0	0.306	0	0	0.306
PIK3CA	CREBBP	9606.ENSP00000263967	9606.ENSP00000262367	0	0	0	0	0	0.203	0	0	0.203
PIK3CA	PRKCQ	9606.ENSP00000263967	9606.ENSP00000263125	0	0	0	0	0	0.151	0	0	0.150
PIK3CA	BRD4	9606.ENSP00000263967	9606.ENSP00000263377	0	0	0	0	0	0.203	0	0	0.203
PIK3CA	PRKCH	9606.ENSP00000263967	9606.ENSP00000329127	0	0	0	0	0	0.151	0	0	0.150
PIK3CA	LRRK2	9606.ENSP00000263967	9606.ENSP00000298910	0	0	0	0	0	0.151	0	0	0.150
PIK3CA	PRKCE	9606.ENSP00000263967	9606.ENSP00000306124	0	0	0	0	0	0.151	0	0	0.150
PIK3CA	PRKDC	9606.ENSP00000263967	9606.ENSP00000313420	0	0	0	0.540	0	0.213	0	0	0.213
PIK3CA	HDAC1	9606.ENSP00000263967	9606.ENSP00000362649	0	0	0	0	0	0.185	0	0	0.185
PIK3CA	PDK1	9606.ENSP00000263967	9606.ENSP00000376352	0	0	0	0	0	0.241	0	0	0.241
PIK3CA	HDAC6	9606.ENSP00000263967	9606.ENSP00000334061	0	0	0	0	0	0.280	0	0	0.280
PIK3CA	CHEK1	9606.ENSP00000263967	9606.ENSP00000388648	0	0	0	0	0	0.313	0	0	0.313
PIK3CA	CSF1R	9606.ENSP00000263967	9606.ENSP00000286301	0	0	0	0	0	0.312	0	0	0.312
PIK3CA	BRAF	9606.ENSP00000263967	9606.ENSP00000288602	0	0	0	0	0	0.188	0	0	0.188
PIK3CA	PRKCD	9606.ENSP00000263967	9606.ENSP00000378217	0	0	0	0	0	0.303	0	0	0.303
PIK3CA	MTOR	9606.ENSP00000263967	9606.ENSP00000354558	0	0	0	0.541	0	0.347	0	0	0.347
PIK3CA	MAP2K1	9606.ENSP00000263967	9606.ENSP00000302486	0	0	0	0	0	0.152	0	0	0.152
PIK3CA	LCK	9606.ENSP00000263967	9606.ENSP00000337825	0	0	0	0	0	0.699	0	0	0.699
PIK3CA	KIT	9606.ENSP00000263967	9606.ENSP00000288135	0	0	0	0	0	0.345	0	0	0.345
PIK3CA	PTPN11	9606.ENSP00000263967	9606.ENSP00000340944	0	0	0	0	0	0.683	0	0	0.683
PIK3CB	RPS6KB1	9606.ENSP00000289153	9606.ENSP00000225577	0	0	0	0	0	0.213	0	0	0.213
PIK3CB	CDC25B	9606.ENSP00000289153	9606.ENSP00000245960	0	0	0	0	0	0.215	0	0	0.215
PIK3CB	FLT4	9606.ENSP00000289153	9606.ENSP00000261937	0	0	0	0	0	0.306	0	0	0.306
PIK3CB	CREBBP	9606.ENSP00000289153	9606.ENSP00000262367	0	0	0	0	0	0.203	0	0	0.203
PIK3CB	PRKCQ	9606.ENSP00000289153	9606.ENSP00000263125	0	0	0	0	0	0.151	0	0	0.150
PIK3CB	BRD4	9606.ENSP00000289153	9606.ENSP00000263377	0	0	0	0	0	0.203	0	0	0.203
